stop_id,score,address,latitude,longitude
ST-639,3.923771937737502,서울특별시 금천구 벚꽃로 115독산동 1081-9 (금천고가차도 하,37.466541,126.890282
ST-1364,3.900514957911685,서울특별시 강남구 밤고개로 206자곡사거리,37.476028,127.105942
ST-2876,3.8827687790524665,서울특별시 송파구 송파구 방이동 40-6,37.517078,127.112328
ST-660,3.841894397394039,서울특별시 금천구 독산동 727-1,37.456726,126.893066
ST-504,3.8296304253635847,서울특별시 강동구 강일동 681,37.564274,127.173973
ST-460,3.8135767125785804,서울특별시 은평구 응암동 604-5응암오거리,37.589661,126.916946
ST-831,3.8084231477894304,서울특별시 강서구 방화동 829-11,37.577106,126.811996
ST-2278,3.769544658555388,서울특별시 동대문구 장안벚꽃로1길 7 장안 힐스테이트,37.576557,127.07431
ST-204,3.7498629239022265,서울특별시 마포구 도화동 555-2마포역 1번출구 뒤,37.539936,126.945824
ST-2404,3.7494623338991206,서울특별시 서초구 헌릉로 7 외국기업창업지원연구센터,37.465408,127.043777
ST-910,3.7398905048600084,서울특별시 성북구 월곡로 지하 107성북구 하월곡동 37-4,37.602627,127.041634
ST-203,3.7380427389155155,서울특별시 마포구 공덕동 237-9공덕역 5번출구,37.54425,126.951637
ST-4,3.733689900689669,서울특별시 마포구 월드컵로 72475-54,37.555649,126.910629
ST-935,3.731632884098821,서울특별시 서초구 동작대로 138 소방빌딩,37.488972,126.982719
ST-502,3.7236426996317498,서울특별시 강동구 성내동 434-28,37.526794,127.130058
ST-1027,3.721505081484306,서울특별시 진관동 141-27은평뉴타운 도서관,37.637222,126.933304
ST-1249,3.7093582742418314,서울특별시 강서구 양천로 지하 485가양역 8번출구,37.561035,126.854813
ST-2749,3.7071468846687696,서울특별시 강동구 양재대로 1465 마루홈타운,37.536854,127.139488
ST-596,3.70615449281928,서울특별시 중랑구 신내로 지하 232홈플러스 신내점 앞,37.616169,127.093483
ST-735,3.685495251393461,서울특별시 노원구 동일로 지하 1074노원구 공릉동 385-4,37.626614,127.072754
ST-513,3.685036330995179,서울특별시 강서구 마곡서로 175강서구 마곡동 754-6,37.568577,126.824776
ST-728,3.684955514648764,서울특별시 동작구 상도로 지하 76동작구 상도동 329-2,37.499855,126.929565
ST-1251,3.666534502512907,서울특별시 강서구 양천로 지하 341양천향교역 7번출구 앞,37.56768,126.840897
ST-488,3.6559596038532565,서울특별시 강동구 올림픽로 812,37.553329,127.128868
ST-1656,3.6421287081620872,서울특별시 송파구 송파대로 지하 6복정역 1번 출구 앞,37.471298,127.12709
ST-1916,3.640551805705116,서울특별시 서초구 방배로 239 현대멤피스아파트,37.494205,126.989357
ST-1039,3.610081669478525,서울특별시 불광동 73-1번지서울연신초등학교,37.625778,126.928818
ST-494,3.6086069451608074,서울특별시 강동구 천호대로 1139 강동그린타워,37.534508,127.138405
ST-2350,3.6060841067809166,서울특별시 동작구 노량진로 250,37.511936,126.954163
ST-2204,3.6044106788744945,서울특별시 서대문구 연희로 78 SK삼보주유소,37.565197,126.929855
ST-495,3.6025084629410467,서울특별시 강동구 성내동 450-31,37.534744,127.135284
ST-1280,3.5968903120659093,서울특별시 노원구 화랑로 429동해문화예술관앞,37.619381,127.057854
ST-1352,3.5949359483149292,서울특별시 강서구 내발산동 751-3,37.553509,126.825867
ST-243,3.5923725052648106,서울특별시 성동구 용답동 224-3장안평역 8번 출구 앞,37.561371,127.06366
ST-89,3.5800202726367316,서울특별시 마포구 성산동 421-10,37.57048,126.898895
ST-47,3.5520205325740886,서울특별시 영등포구 여의공원로 101101,37.528816,126.92453
ST-1198,3.5471004913092443,서울특별시 성동구 상왕십리동 350-1왕십리교회옆,37.566261,127.023697
ST-643,3.5457525759651625,서울특별시 강북구 도봉로 355,37.639263,127.026726
ST-2033,3.5216511461246034,서울특별시 강서구 마곡중앙8로 71 엘지사이언스파크,37.561337,126.8339
ST-5,3.521226284597386,서울특별시 마포구 월드컵로 79378-18,37.554951,126.910835
ST-760,3.5190145563196364,서울특별시 동작구 사당로 지하 310서초구 방배동 2298,37.485828,126.982628
ST-506,3.5184433171805236,서울특별시 성동구 아차산로 100성수동2가 315-105,37.544159,127.056656
ST-1341,3.516003659537735,서울특별시 용산구 백범로 지하 287효창공원앞역 3번출구 뒤,37.539009,126.96138
ST-2793,3.51209993365851,서울특별시 성북구 화랑로 지하 243,37.611313,127.057594
ST-2262,3.4953439220312834,서울특별시 은평구 불광동 2-1,37.610508,126.938538
ST-2487,3.492274812600487,서울특별시 강서구 공항대로45길68-6,37.557552,126.856255
ST-522,3.4897187149711932,서울특별시 강서구 내발산동 645,37.558178,126.838455
ST-797,3.4791707514673,서울특별시 강남구 테헤란로 501포스코사거리(기업은행),37.507233,127.056854
ST-1326,3.4570294340023033,서울특별시 용산구 한강대로 23베르가모앞,37.52293,126.961693
ST-1731,3.4534686619423596,서울특별시 양천구 목동동로 270오목교역 3번출구,37.524776,126.875481
ST-2984,3.440615136582701,서울특별시 송파구 송파구 문정동 373,37.483524,127.116837
ST-2605,3.4377669724156577,서울특별시 송파구 장지동 662,37.476002,127.1231
ST-705,3.435352583447425,서울특별시 관악구 난곡로 210관악구 신림동 614-25,37.473728,126.918404
ST-2738,3.415886984612816,서울특별시 강동구 양재대로 1382 맥도날드 둔촌DT,37.529388,127.137184
ST-9,3.414934677895773,서울특별시 마포구 월드컵북로 35449-28,37.55751,126.918503
ST-435,3.4116015141586504,서울특별시 용산구 한강대로 115신용산역 6번출구 앞,37.530148,126.968483
ST-25,3.3938308629715976,서울특별시 서대문구 홍제동 277-23277-23,37.59433,126.947388
ST-835,3.378217390603934,서울특별시 강서구 강서로 304강서구 내발산동 724-42,37.552914,126.836571
ST-3060,3.3631396180318824,서울특별시 노원구 공릉로 213 동신아파트,37.627861,127.076378
ST-2824,3.348666353075047,서울특별시 은평구 은평구 갈현로 301,37.623608,126.916885
ST-2572,3.343064985416521,서울특별시 송파구 위례광장로 290,37.474346,127.143265
ST-930,3.3390835610800624,서울특별시 송파구 오금로 지하 4993번출구,37.493343,127.14473
ST-2815,3.328249987168671,서울특별시 영등포구 영등포구 영등포4가 442-6,37.518036,126.903648
ST-1219,3.3208298286327045,서울특별시 구로구 구일로 90-51구일고등학교 정문,37.493401,126.874329
ST-3029,3.31695089607327,서울특별시 금천구 디지털로10길 9 현대시티아울렛 가산점,37.477398,126.888779
ST-3094,3.311388140388079,서울특별시 강서구 화곡로 416 가양역 더스카이밸리5차 지식산업센터,37.560196,126.854912
ST-210,3.2946182486430726,서울특별시 마포구 성산동 54-17성산2교 사거리,37.564697,126.912613
ST-2536,3.292305944506529,서울특별시 마포구 마포구 성산동 275-26,37.564156,126.90815
ST-2669,3.2736862911147897,서울특별시 서초구 방배동 981-16,37.481167,126.997589
ST-185,3.2693563901694365,서울특별시 중구 서소문로 지하127시청역(2호선) 9번출구 뒤,37.563229,126.974838
ST-1689,3.267464282047499,서울특별시 강서구 마곡중앙로 76힐스테이트에코마곡역,37.560242,126.827164
ST-724,3.260388040817198,서울특별시 관악구 신림로 270관악구 신림동 808-263,37.478428,126.931862
ST-503,3.2599604411369123,서울특별시 강동구 성내로 57 강동경찰서,37.528252,127.126801
ST-1833,3.2594447963747686,서울특별시 강동구 고덕로 272 헌혈의집,37.554863,127.153725
ST-295,3.253227328085769,서울특별시 영등포구 당산로 222 당산디오빌,37.533421,126.902237
ST-1166,3.2490926310835953,서울특별시 서초구 양재동 316-10,37.469242,127.039825
ST-2592,3.249083731668767,서울특별시 송파구 방이동88-16,37.523975,127.12751
ST-1545,3.2470438319897355,서울특별시 동작구 노량진로 155노량진역 2번 출구 앞,37.51392,126.943069
ST-465,3.2457353651803507,서울특별시 은평구 응암동 15-1,37.600761,126.935371
ST-2056,3.2426273920085666,서울특별시 강서구 내발산동 741-2,37.553631,126.828613
ST-3104,3.2385208102822194,서울특별시 양천구 오목로 245 목동역,37.526531,126.864456
ST-87,3.222474052820925,서울특별시 마포구 월드컵로 240홈플러스 월드컵경기장점,37.56842,126.899429
ST-2024,3.222069589796735,서울특별시 강서구 가양동 18-23,37.564682,126.848907
ST-1474,3.20373590795809,서울특별시 노원구 동일로 986태릉입구역 5번출구와 6번출구 사이,37.61832,127.07563
ST-2528,3.193187470694085,서울특별시 마포구 마포구 마포대로 122,37.545853,126.952599
ST-1279,3.1874328745419067,서울특별시 노원구 노해로 459 메가빌딩,37.654217,127.059212
ST-2464,3.178779029795327,서울특별시 구로구 서울 구로구 구로동 1-2,37.506241,126.891144
ST-761,3.1733423253094686,서울특별시 서초구 서초대로 4051377,37.496914,127.024963
ST-2188,3.1653410505722026,서울특별시 용산구 한남동 704-11,37.535141,127.006004
ST-1351,3.160898605165996,서울특별시 강서구 강서로62길 48강서구립등빛도서관,37.562569,126.842461
ST-950,3.1583757338750558,서울특별시 관악구 시흥대로 560조원동 미성아파트,37.483192,126.902031
ST-1087,3.151597349406849,서울특별시 송파구 방이동 88-21몽촌토성역 1번출구 옆,37.517288,127.114197
ST-2245,3.1513244706975163,서울특별시 은평구 진관동 148-31,37.633102,126.931503
ST-895,3.15115148390498,서울특별시 송파구 오금로 지하 499송파구 거여동 20-14,37.493126,127.143822
ST-2257,3.1458958404072583,서울특별시 은평구 가좌로 255,37.591812,126.914833
ST-555,3.1458245018137423,서울특별시 서대문구 거북골로 34서대문구 거북골로 34,37.581097,126.924026
ST-1275,3.1226392464908046,서울특별시 구로구 공원로 15구로도서관,37.498516,126.891991
ST-983,3.1121658400899177,서울특별시 광진구 능동로 313군자역2번출구,37.557587,127.079697
ST-1375,3.105490009009587,서울특별시 중랑구 망우로 297상봉역 2번 출구,37.596329,127.085899
ST-2314,3.0978453033583198,서울특별시 광진구 아차산로 360 서원빌딩,37.536575,127.082581
ST-211,3.0941120298546605,서울특별시 마포구 망원동 477-23마포구청역,37.560909,126.905495
ST-2037,3.0759522157342176,서울특별시 강서구 마곡동 727-1243,37.563206,126.839363
ST-976,3.0733184519295076,서울특별시 관악구 신림동 1422-43,37.484509,126.930069
ST-904,3.069547745984556,서울특별시 송파구 법원로 101문정동 619,37.481537,127.122124
ST-3084,3.0665257899126592,서울특별시 강서구 가양동 14-26,37.562508,126.852753
ST-20,3.065966040225222,서울특별시 마포구 양화로18길 3192-5,37.55706,126.924423
ST-1657,3.0645094614852635,서울특별시 송파구 마천로44길 15위례동주민센터 맞은편 근린공원,37.481739,127.143227
ST-1147,3.0635266251504345,서울특별시 금천구 독산동 441-19롯데캐슬골드파크1차 동문,37.460171,126.896042
ST-542,3.045750682292748,서울특별시 송파구 오금로 20송파구 신천동 15,37.520451,127.104202
ST-1109,3.0411119573693384,서울특별시 수유동 230-7효성인텔리안 앞,37.636292,127.023376
ST-461,3.040793746383158,서울특별시 은평구 응암동 90-15이마트 은평점,37.6007,126.920128
ST-1719,3.04015851649304,서울특별시 송파구 위례성대로 51한성백제역 2번 출구,37.516659,127.116257
ST-2945,3.0364530533577416,서울특별시 강서구 마곡동 800-23,37.557915,126.832977
ST-2146,3.0025730831914594,서울특별시 마포구 용강동 494-6,37.54364,126.938309
ST-840,2.9908500166432033,서울특별시 송파구 석촌호수로12길 3-5송파구 잠실동 31,37.514088,127.09903
ST-1940,2.984767724493136,서울특별시 금천구 시흥대로 291 금천롯데캐슬골드파크3차,37.459019,126.896713
ST-2160,2.9808504490138756,서울특별시 마포구 성산동 594,37.565044,126.903603
ST-2167,2.9795123354648805,서울특별시 마포구 월드컵북로 9-1,37.55584,126.920433
ST-729,2.9760051650624777,서울특별시 동작구 동작대로 지하 3동작구 사당동 1112,37.481491,126.981583
ST-975,2.973316450673915,서울특별시 강서구 마곡서1로 111-12신방화역환승주차장,37.567284,126.818275
ST-2341,2.9720373149024706,서울특별시 성동구 성수동1가 685-632,37.54591,127.044601
ST-3120,2.97085866262134,서울특별시 성동구 성수이로 134 현대자동차써비스(주)동부사업소,37.546978,127.057968
ST-1118,2.9676105910414536,서울특별시 노원구 중계동 506-3중계근린공원내,37.63958,127.065102
ST-360,2.9650542622995872,서울특별시 성동구 왕십리광장로 10-1왕십리역 4번 출구 건너편,37.561096,127.036797
ST-1140,2.9591951427040417,서울특별시 금천구 가산동 60-35,37.477436,126.886154
ST-2035,2.9585644135745213,서울특별시 강서구 마곡중앙8로 32 스페이스K 서울,37.561211,126.830345
ST-1923,2.9502176247149805,서울특별시 서초구 잠원로14길 10,37.520267,127.015251
ST-1556,2.9470498961552716,서울특별시 서초구 강남대로 341삼원빌딩,37.493259,127.029533
ST-278,2.946224900854486,서울특별시 영등포구 양평동4가 202-1선유도역 3번출구 앞,37.53846,126.894508
ST-1062,2.9370413672939137,서울특별시 강서구 공항대로 33 송정역(5호선),37.561531,126.810699
ST-748,2.9338303102745833,서울특별시 서초구 신반포로 지하 105서초구 반포동 128-1,37.504116,126.99749
ST-1334,2.9328868729725,서울특별시 중랑구 망우로 176중랑세무서,37.592758,127.07267
ST-918,2.932584075602632,서울특별시 구로구 도림천로 351구로구 구로동 72-9,37.494404,126.894447
ST-873,2.9299963390436665,서울특별시 구로구 구로중앙로 174구로동 603-26,37.503117,126.880386
